,stop_id,road,desc,lat,lng,in_WD,in_H,out_WD,out_H,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
2231,45329,Choa Chu Kang Dr,Opp Yew Tee Stn,1.39743804,103.7478651,1391.285714,490.5396825,4490.460317,1538.238095,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2232,45331,Choa Chu Kang St 62,Blk 621,1.398848987,103.7470399,,,,,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2233,45339,Choa Chu Kang St 62,Blk 625,1.398981914,103.7460356,101.9365079,24.26984127,82.25396825,18.53968254,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2234,45341,Choa Chu Kang St 62,Blk 604A,1.397351292,103.7454191,,,,,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2235,45349,Choa Chu Kang St 62,Opp Blk 604A,1.397312142,103.7455481,56.16129032,18.11864407,32.48387097,8.542372881,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2236,45351,Choa Chu Kang Nth 6,Blk 634,1.396353492,103.749479,171.7096774,43.41935484,82.72580645,22.9516129,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2237,45359,Choa Chu Kang Nth 6,Blk 790,1.39618571,103.7494461,196.1111111,50.0952381,161.6984127,51.58730159,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
2238,45361,Choa Chu Kang Nth 5,Opp Blk 765,1.392399307,103.7500201,513.0793651,96.07936508,602.7301587,169.8888889,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
2239,45369,Choa Chu Kang Nth 5,Blk 765,1.392586061,103.750026,783.1904762,190.6349206,572.2857143,110.1746032,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
2240,45371,Choa Chu Kang Nth 6,Opp Yew Mei Green Condo,1.395335871,103.7519373,91.48387097,37.0952381,172.5,53.96825397,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
2241,45379,Choa Chu Kang Nth 6,Yew Mei Green Condo,1.394694397,103.7518731,299.8253968,87.42857143,167.4603175,51.49206349,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
2242,45381,Choa Chu Kang Nth 7,Blk 675A (LP 25),1.400859167,103.7471275,,,,,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2243,45389,Choa Chu Kang Nth 7,Blk 619,1.400638044,103.7473818,107.1904762,37.12698413,386.2539683,135.3015873,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2244,45391,Choa Chu Kang Nth 7,Blk 657,1.400142929,103.7497054,,,,,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2245,45399,Choa Chu Kang Nth 7,Regent Gr Condo,1.399840833,103.7499128,296.8095238,107.7142857,222.3174603,63.84126984,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2246,45401,Choa Chu Kang Cres,Blk 681,1.402799726,103.7459427,1011.952381,357.6190476,1470.539683,475.8412698,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2247,45409,Choa Chu Kang Cres,Blk 675,1.401897778,103.7457961,,,,,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2248,45411,Choa Chu Kang Cres,Opp Blk 670,1.403514518,103.7476735,1786.952381,571.2380952,1830.126984,608.2063492,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2249,45419,Choa Chu Kang Cres,Blk 669,1.403117778,103.7484242,,,,,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2250,45421,Choa Chu Kang Cres,Opp Blk 666,1.402748849,103.7505093,2066.650794,749.8253968,2344.746032,804.8888889,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2251,45429,Choa Chu Kang Cres,Blk 666,1.402526944,103.7496808,,,,,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2252,45431,Choa Chu Kang Cres,Blk 661,1.400577222,103.7509192,,,,,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2253,45439,Choa Chu Kang Cres,Opp Blk 661,1.401271944,103.7511553,1446.047619,519.015873,1278.904762,444.9365079,YEW TEE,CKSZ06,CHOA CHU KANG,CK,WEST REGION,WR
2254,45441,Sg Kadut Dr,Opp Eng Hua Furniture Mfg Pte Ltd,1.431893965,103.7474528,38.66666667,6.355555556,43.68888889,7.333333333,RESERVOIR VIEW,SKSZ05,SUNGEI KADUT,SK,NORTH REGION,NR
2255,45449,Sg Kadut Dr,Eng Hua Furniture Mfg Pte Ltd,1.431882989,103.7476084,38.02222222,7.477272727,34,5.113636364,RESERVOIR VIEW,SKSZ05,SUNGEI KADUT,SK,NORTH REGION,NR
2256,45451,Choa Chu Kang Ave 1,Blk 293,1.377923889,103.7397081,398.9206349,137.8571429,793.7301587,261.3968254,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
2257,45461,Choa Chu Kang Nth 5,Blk 540,1.392677238,103.743306,560.3333333,173.2,330.3,122.4833333,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
2258,45469,Choa Chu Kang Nth 5,Blk 537,1.392314238,103.744494,472.8,181.3508772,586.5666667,178.4210526,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
2259,45479,Choa Chu Kang Dr,Kranji Pr Sch,1.394295086,103.7465204,,,,,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
2260,45489,Choa Chu Kang Nth 5,BEF CHOA CHU KANG LK,1.39379176,103.7519994,222.8392857,77.94915254,64,14.37288136,CHOA CHU KANG NORTH,CKSZ05,CHOA CHU KANG,CK,WEST REGION,WR
2261,45491,Stagmont Ring,BEF CHOA CHU KANG NTH 5,1.394144324,103.7529627,34.63333333,12.33333333,193.5166667,67.03703704,GALI BATU,SKSZ03,SUNGEI KADUT,SK,NORTH REGION,NR
2262,45581,Woodlands St 32,BLK 325,1.430976111,103.7800619,50.75925926,19.98148148,79.12962963,29.61111111,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2263,45589,Woodlands St 32,Opp Blk 325,1.430796944,103.780325,69.37037037,18.51851852,74.03703704,21.51851852,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2264,45591,Woodlands Ave 1,Fuchun CC,1.429215,103.7748931,82.25454545,33.16666667,98.52727273,29.51851852,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2265,45599,Woodlands Ave 1,Opp Fuchun CC,1.429146111,103.7745339,130.4814815,34.81481481,145.6851852,44.7962963,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2266,46008,Woodlands Sq,Woodlands Int,1.436849,103.785737,5524.953125,1894.952381,5512.375,2073.666667,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
2267,46009,Woodlands Sq,Woodlands Int,1.436874,103.786162,34874.6087,12002.80597,28779.62319,10642.91045,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
2268,46011,Marsiling Rd,Bef W'Lands Ctr Rd,1.438519856,103.7742921,480.1428571,89.61290323,338.2063492,25.64516129,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2269,46019,Marsiling Rd,Aft W'Lands Ctr Rd,1.438673333,103.7741286,520.4761905,30.92063492,462.1428571,69.0952381,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2270,46021,Woodlands Rd,Bef W'Lands Ind Pk D St 2,1.429198611,103.7617514,2.654545455,0.903846154,8.527272727,4.711538462,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
2271,46029,Woodlands Rd,Aft W'Lands Ind Pk D St 2,1.428614236,103.7622664,16.12280702,5.964912281,35.43859649,13.21052632,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
2272,46031,Woodlands Rd,Kranji Lodge 1,1.433556293,103.7619232,8.25,4.716666667,81.36666667,51.95,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
2273,46039,Woodlands Rd,Opp Kranji Lodge 1,1.433087319,103.7620018,91.53448276,52.86206897,21.96551724,11.60344828,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
2274,46041,Woodlands Rd,Opp Globalfoundries,1.43664137,103.7640558,1.872727273,0.531914894,90.21818182,19.55319149,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
2275,46049,Woodlands Rd,Globalfoundries,1.436899832,103.7646066,82.24137931,15.03703704,18.75862069,3.055555556,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
2276,46051,Woodlands Rd,Bef BKE,1.438970861,103.7664089,11.8,4.315789474,134.3833333,43.70175439,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
2277,46059,Woodlands Rd,Globalfoundries/Aft Bke,1.43875378,103.7665647,417.8688525,152.0508475,179.295082,54.54237288,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
2278,46069,Woodlands Ctr Rd,W'Lands Train Checkpt,1.442889484,103.7693383,1044.530303,388.8939394,978.3787879,354.6363636,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2279,46071,Marsiling Rd,Blk 137,1.438646523,103.7767996,1129.222222,292.8888889,978.2539683,256.6825397,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2280,46079,Marsiling Rd,Opp Blk 137,1.438867314,103.7769175,783.1111111,234.8253968,1052.47619,316.3015873,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2281,46088,Woodlands Ctr Rd,Blk 25,1.441809143,103.7710866,1106.727273,367.469697,1014.681818,341.2727273,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2282,46091,Woodlands Ctr Rd,Bef Bke,1.439606164,103.7701086,18.0483871,8.6,3.758064516,1.866666667,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2283,46101,Woodlands Crossing,W'Lands Checkpt,1.444608324,103.7677488,3.882352941,2.055555556,0.941176471,0.444444444,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2284,46109,Woodlands Crossing,W'Lands Checkpt,1.446940936,103.7692534,4,2.352941176,0.24137931,0.058823529,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2285,46111,Admiralty Rd,Blk 23,1.441322222,103.7737242,623.6190476,231.0634921,665.7301587,234.4285714,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2286,46119,Admiralty Rd,Marsiling CC,1.44101546,103.7725238,959.8730159,303.6393443,655.0952381,196.8852459,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2287,46121,Admiralty Rd,Opp Marsiling Lane Mkt/Fc,1.44388,103.7764389,540.85,194.5166667,384.1666667,166.75,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2288,46129,Admiralty Rd,Marsiling Lane Mkt/Fc,1.443787984,103.7767542,1018.666667,408.3859649,644.7192982,226.4385965,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2289,46131,Admiralty Rd,Aft Marsiling Lane,1.446274659,103.7770371,29.49122807,8.052631579,43.05263158,9.245614035,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2290,46139,Admiralty Rd,Aft Riverside Rd,1.44618016,103.7772633,51.14035088,18.9122807,35.8245614,14.1754386,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2291,46141,Marsiling Dr,Blk 32,1.443649596,103.7732952,938.8484848,366.7419355,238.969697,60.22580645,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2292,46149,Marsiling Dr,Blk 203,1.443615833,103.7737969,131.8571429,44.06349206,1139.857143,439.2698413,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2293,46151,Marsiling Lane,Blk 212,1.445827257,103.7734724,1273.257576,524.7142857,241.5757576,71.44444444,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2294,46159,Marsiling Lane,Blk 206,1.445655775,103.7734391,215.2698413,68.20634921,1492.539683,575.3492063,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2295,46161,Marsiling Lane,GES S'pore,1.445360061,103.7755646,236.3166667,44.23728814,16.63333333,4.508474576,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2296,46169,Marsiling Lane,Si Ling Sec Sch,1.44535191,103.7752667,4.564516129,2.032786885,251.9677419,54.01639344,NORTH COAST,WDSZ09,WOODLANDS,WD,NORTH REGION,NR
2297,46171,Marsiling Lane,Opp Blk 19,1.444128765,103.7780001,899.3174603,406.5396825,400.7777778,227.7460317,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2298,46179,Marsiling Lane,Blk 18,1.444014363,103.7778748,601.4285714,314.0793651,1233.285714,538.9206349,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2299,46181,Marsiling Rd,Opp Blk 12,1.440158823,103.7788679,1062.666667,327.7777778,1326.761905,461.0952381,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2300,46189,Marsiling Rd,Blk 12,1.440082716,103.7785404,1328.126984,498.3174603,886.1746032,274.8253968,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2301,46191,Marsiling Rise,Opp Blk 120,1.439782682,103.7805381,407.1587302,164.0819672,169.7619048,62.39344262,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
2302,46199,Marsiling Rise,Blk 120,1.439550433,103.7806553,245.2698413,80.70967742,569.1111111,202.9677419,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2303,46201,Marsiling Dr,Blk 10,1.44071021,103.7768024,127.0666667,48.73333333,156.8,62.15,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2304,46209,Marsiling Dr,Blk 2,1.440252429,103.7772751,123.5614035,42.50877193,165.6842105,61.50877193,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2305,46221,Woodlands Ave 2,Opp Casablanca,1.430909682,103.7875977,268.1016949,98.10526316,371.1355932,126.3508772,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
2306,46229,Woodlands Ave 2,Casablanca,1.430130569,103.7870687,541.2105263,178.7894737,354.7719298,113.1929825,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2307,46241,Marsiling Lane,Opp Blk 15,1.442118452,103.7789435,611.1587302,168.8095238,85.49206349,22.01587302,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2308,46249,Marsiling Lane,Blk 15,1.442112389,103.7787477,87.46031746,26.38095238,894.5873016,258.6825397,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2309,46251,Woodlands St 81,Riverside Sec Sch,1.440922362,103.7890863,249.0327869,22.85964912,157.852459,10.9122807,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2310,46261,Woodlands Ave 9,Blk 808,1.442563092,103.7869446,334.7777778,77.98412698,385.015873,105.5079365,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2311,46269,Woodlands Ave 9,Republic Poly,1.442173333,103.785885,195.7719298,38.50877193,796.1929825,35.21052632,GREENWOOD PARK,WDSZ07,WOODLANDS,WD,NORTH REGION,NR
2312,46271,Woodlands Ave 2,Opp Blk 802,1.440401951,103.7858881,365.390625,98.0952381,86.90625,27.06349206,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
2313,46279,Woodlands Ave 2,Blk 803,1.440219587,103.7869013,935.140625,275.2903226,831.3125,257.6612903,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2314,46281,Woodlands Ave 7,Blk 825,1.438786957,103.7900259,1084.939394,292.8307692,372.7424242,126.8461538,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2315,46289,Woodlands Ave 7,Blk 891C CP,1.438722398,103.790912,543.1111111,177.952381,1454.539683,375.4603175,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2316,46291,Woodlands Ave 5,Blk 106,1.43640148,103.7824838,150.421875,53.83606557,383.140625,140.3278689,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2317,46299,Woodlands Ave 5,Opp Blk 106,1.436927057,103.7827459,179.1935484,64.96666667,59.77419355,19.15,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
2318,46301,Riverside Rd,Progen Bldg,1.442742645,103.7828002,50.34920635,13.19354839,193.4603175,48.58064516,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
2319,46309,Riverside Rd,Opp Progen Bldg,1.443170086,103.7825498,253.5238095,67.43548387,66.96825397,20.08064516,GREENWOOD PARK,WDSZ07,WOODLANDS,WD,NORTH REGION,NR
2320,46311,Marsiling Rd,Blk 18,1.442341087,103.7805101,38.14754098,11.53225806,311.9508197,62.12903226,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
2321,46319,Marsiling Rd,Opp Blk 18,1.442290328,103.7802984,270.3174603,61.35,46.58730159,13.43333333,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2322,46321,Woodlands Ave 5,W'Lands Civic Ctr,1.434577639,103.7865564,522.4285714,202.9677419,56.38095238,23.53225806,WOODLANDS REGIONAL CENTRE,WDSZ01,WOODLANDS,WD,NORTH REGION,NR
2323,46329,Woodlands Ave 5,Opp W'Lands Civic Ctr,1.434448109,103.7873758,29.2,8.796610169,365.2833333,135.9322034,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2324,46331,Woodlands Ave 2,Blk 511,1.433147696,103.7881638,1465.333333,431.3174603,282.5238095,95.61904762,WOODLANDS SOUTH,WDSZ04,WOODLANDS,WD,NORTH REGION,NR
2325,46339,Woodlands Ave 2,Bef W'Lands Stn Exit 7,1.43352632,103.7879832,94,29.63492063,1464.857143,432.3650794,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2326,46341,Woodlands Ave 1,Rosewood,1.431721937,103.7863031,299.3333333,83.64516129,295.2222222,86.16129032,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2327,46349,Woodlands Ave 1,Aft Blk 353,1.431897049,103.7862245,313.7666667,85.98333333,317.9833333,87.45,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2328,46351,Woodlands Ave 1,WOODHAVEN,1.430848889,103.783735,121.8730159,29.44444444,206.0952381,72.19047619,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2329,46359,Woodlands Ave 1,Aft Blk 336,1.430825,103.7829908,280.0166667,97.45762712,114.0833333,34.77966102,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2330,46361,Woodlands St 41,Blk 425,1.427466026,103.7737876,100.1746032,28.36507937,778.6825397,270.1428571,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2331,46369,Woodlands St 41,Blk 413,1.427601213,103.7731591,657.9333333,221.6666667,335.4,88.49206349,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2332,46371,Woodlands St 41,Blk 406,1.429172088,103.7725317,74.84126984,28.11111111,368.8412698,157.6031746,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2333,46379,Woodlands St 41,Blk 409,1.429118044,103.7729401,217.8,76.78688525,56.35,13.70491803,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2334,46381,Woodlands Ave 3,Opp W'Lands Ind Pk D St 1,1.429074279,103.7667627,105.8070175,32.57894737,417.1578947,126.1052632,TURF CLUB,SKSZ02,SUNGEI KADUT,SK,NORTH REGION,NR
2335,46389,Woodlands Ave 3,Aft W'Lands Ind Pk D St 1,1.429303976,103.7666095,518.1551724,154.3448276,191.137931,56.27586207,KRANJI,SKSZ01,SUNGEI KADUT,SK,NORTH REGION,NR
2336,46391,Woodlands Ave 7,Blk 853,1.439217654,103.7929945,1782.809524,469.9206349,627.9047619,223.2698413,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2337,46399,Woodlands Ave 7,Aft 888 Plaza,1.438960352,103.7942371,930.047619,347.7936508,2430.507937,747.5396825,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2338,46401,Woodlands Ave 4,Blk 864,1.440885951,103.7954581,235.7166667,76.9,224.1833333,89,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2339,46409,Woodlands Ave 4,Blk 701A CP,1.440633231,103.795706,154.6333333,74.46666667,186.4333333,75.56666667,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
2340,46411,Woodlands Ave 4,Blk 869,1.442705918,103.7944192,523.984127,142.2222222,773.8412698,269.3174603,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2341,46419,Woodlands Ave 4,Evergreen Pr Sch,1.44356111,103.794098,1070.904762,384.5873016,606.7936508,181.3174603,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
2342,46421,Woodlands St 83,Evergreen Sec Sch,1.440870326,103.7935378,78.49206349,13.19672131,778.9206349,194.0491803,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2343,46429,Woodlands St 83,Blk 856,1.440714444,103.79315,900.6825397,246.3492063,136.6349206,27.63492063,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2344,46431,Woodlands St 82,Blk 840,1.443977268,103.7922557,83.36507937,19.92063492,1016.968254,347.4603175,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2345,46439,Woodlands St 82,Blk 880,1.444135367,103.7926501,829.2380952,293.8412698,79.47619048,26.06349206,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2346,46441,Woodlands St 82,Blk 816,1.442194658,103.7897371,102.8253968,24.12698413,985.2698413,275.9206349,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2347,46449,Woodlands St 82,Blk 875,1.442355036,103.7900373,990.1428571,302.8032787,125.7142857,49.18032787,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2348,46451,Woodlands Ave 9,Opp Blk 872,1.444543964,103.7892099,207.2807018,42.56140351,160.1929825,45.07017544,GREENWOOD PARK,WDSZ07,WOODLANDS,WD,NORTH REGION,NR
2349,46459,Woodlands Ave 9,Blk 872,1.444185331,103.789409,234.9824561,78.63157895,315.0526316,64.73684211,MIDVIEW,WDSZ02,WOODLANDS,WD,NORTH REGION,NR
2350,46461,Woodlands Ave 9,Opp Blk 757A CP,1.446595984,103.7935966,591.45,170.6166667,567.0666667,170.3,SENOKO WEST,WDSZ08,WOODLANDS,WD,NORTH REGION,NR
2351,46469,Woodlands Ave 9,Blk 759,1.446688659,103.7949185,481.8833333,187.85,501.2833333,185.5666667,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
2352,46471,Woodlands Ave 9,Opp Blk 773,1.447969318,103.7975882,1024.35,296.4666667,1126.45,263.4666667,SENOKO WEST,WDSZ08,WOODLANDS,WD,NORTH REGION,NR
2353,46479,Woodlands Ave 9,Blk 774,1.447968698,103.7984096,976.3166667,251.2459016,858.7166667,286.0819672,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
2354,46481,Woodlands Ave 9,Aft Woodlands Ind Pk E6,1.449644042,103.8011125,591.9836066,177.9666667,548.9672131,176.7333333,SENOKO WEST,WDSZ08,WOODLANDS,WD,NORTH REGION,NR
2355,46489,Woodlands Ave 9,Aft Gambas Ave,1.449520956,103.8016065,1048.35,264.4444444,969.3333333,235.6666667,WOODLANDS EAST,WDSZ03,WOODLANDS,WD,NORTH REGION,NR
2356,46491,Woodlands Ave 3,Blk 402,1.431889748,103.772008,381.9649123,119.7192982,51.89473684,16.84210526,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2357,46499,Woodlands Ave 3,Opp Blk 402,1.432291339,103.7721964,167.65,46.46774194,661.2,211.0322581,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2358,46501,Woodlands Ctr Rd,Opp Marsiling Pk,1.437969403,103.7711891,143.7619048,66.47457627,99.11111111,40.44067797,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2359,46509,Woodlands Ctr Rd,Marsiling Pk,1.438043902,103.7709643,62.92063492,25.85483871,113.3968254,53.17741935,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2360,46511,Woodlands Ctr Rd,Marsiling Pr Sch,1.434382295,103.7725568,306.2857143,70.12698413,599.1428571,152.6031746,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2361,46519,Woodlands Ctr Rd,Opp Blk 144,1.435548116,103.772138,201.8412698,52.375,122.4920635,31.765625,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2362,46521,Woodlands Ave 3,Marsiling Stn,1.432378333,103.7742933,4723.809524,1512.333333,7501.936508,2384.015873,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2363,46529,Woodlands Ave 3,Opp Marsiling Stn,1.432081528,103.7745969,3632.233333,1308.733333,1513.3,468.5833333,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2364,46531,Woodlands Ave 3,Blk 173,1.4324025,103.7775114,665.6166667,213.55,1542.05,424.75,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2365,46539,Woodlands Ave 3,Blk 320,1.432099629,103.7782237,1487.403509,452.3965517,598.3157895,169.0172414,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2366,46541,Woodlands Ave 3,Marsiling Mall,1.433283315,103.7808357,1095.783333,546.85,1593.466667,699.8166667,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2367,46549,Woodlands Ave 3,Blk 347,1.433198189,103.7812567,1062.586207,375.9824561,549.9827586,208.9298246,WOODGROVE,WDSZ05,WOODLANDS,WD,NORTH REGION,NR
2368,46551,Woodlands St 13,Blk 101,1.435184,103.781737,375.6190476,137.6666667,141.6666667,40.88888889,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2369,46559,Woodlands St 13,Opp Blk 101,1.435244,103.781503,130.3492063,38.41935484,415.6984127,172.9516129,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
2370,46561,Woodlands St 13,Opp Blk 178,1.434717,103.777244,386.7460317,145.1290323,53.03174603,20.85483871,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
